328,http://web.mta.info/nyct/service/,3rd Ave & 14th St at NE corner,POINT (-73.98693099981813 40.73327700049357),L
125,http://web.mta.info/nyct/service/,3rd Ave & 14th St at SE corner,POINT (-73.98665699977253 40.73296100058313),L
126,http://web.mta.info/nyct/service/,3rd Ave & 14th St at SE corner,POINT (-73.98704099981326 40.7331340005307),L
1332,http://web.mta.info/nyct/service/,3rd Ave & 42nd St at SW corner,POINT (-73.9750780002956 40.750851000758196),GS-4-5-6-7
1412,http://web.mta.info/nyct/service/,3rd Ave & 53rd St at NE corner,POINT (-73.96916100015109 40.757718001111435),E-M-6
1413,http://web.mta.info/nyct/service/,3rd Ave & 53rd St at NE corner,POINT (-73.96912500027557 40.75768500056655),E-M-6
1411,http://web.mta.info/nyct/service/,3rd Ave & 53rd St at SE corner,POINT (-73.96925500021416 40.757475000640405),E-M-6
1839,http://web.mta.info/nyct/service/,3rd Ave & 60th St at NE corner,POINT (-73.96591800006873 40.76225500079114),N-Q-R-4-5-6
1837,http://web.mta.info/nyct/service/,3rd Ave & 60th St at NW corner,POINT (-73.96615499958986 40.76235300051639),N-Q-R-4-5-6
1838,http://web.mta.info/nyct/service/,3rd Ave & 60th St at SE corner,POINT (-73.96610500024993 40.76199600064206),N-Q-R-4-5-6
1836,http://web.mta.info/nyct/service/,3rd Ave & 60th St at SW corner,POINT (-73.9663399998183 40.76209200118288),N-Q-R-4-5-6
1814,http://web.mta.info/nyct/service/,40th St & Queens Blvd at NE corner,POINT (-73.92411200014045 40.74388200082643),7
1816,http://web.mta.info/nyct/service/,40th St & Queens Blvd at NW corner,POINT (-73.92438500038787 40.74391100111205),7
1813,http://web.mta.info/nyct/service/,40th St & Queens Blvd at SE corner,POINT (-73.92416100027046 40.74371000112609),7
1815,http://web.mta.info/nyct/service/,40th St & Queens Blvd at SW corner,POINT (-73.92441700024656 40.74374300100013),7
865,http://web.mta.info/nyct/service/,46th St & Broadway at NW corner,POINT (-73.91430300011315 40.75686800107912),M-R
1084,http://web.mta.info/nyct/service/,46th St & Broadway at SW corner,POINT (-73.91440699987369 40.75662400088123),M-R
1810,http://web.mta.info/nyct/service/,46th St & Queens Blvd at NE corner,POINT (-73.91856399986699 40.74321700071532),7
1812,http://web.mta.info/nyct/service/,46th St & Queens Blvd at NW corner,POINT (-73.91881300055115 40.743240000765105),7
1809,http://web.mta.info/nyct/service/,46th St & Queens Blvd at SE corner,POINT (-73.9186010004369 40.743064000975544),7
1811,http://web.mta.info/nyct/service/,46th St & Queens Blvd at SW corner,POINT (-73.91884800020249 40.74310500067605),7
1325,http://web.mta.info/nyct/service/,47th St & Queens Blvd at NW corner,POINT (-73.91789500035947 40.743134000552736),7
1324,http://web.mta.info/nyct/service/,47th St & Queens Blvd at SW corner,POINT (-73.91793600043529 40.74298700125322),7
1085,http://web.mta.info/nyct/service/,48th St & Broadway at SE corner,POINT (-73.91264199945515 40.755813000720174),M-R
555,http://web.mta.info/nyct/service/,48th St & Newtown Rd at NE corner,POINT (-73.91217999996306 40.756029001321124),M-R
1035,http://web.mta.info/nyct/service/,4th Ave & 10th St at NW corner,POINT (-73.98944199990419 40.66995300117558),F
1036,http://web.mta.info/nyct/service/,4th Ave & 10th St at NW corner,POINT (-73.98924799982667 40.670010001144014),F
1680,http://web.mta.info/nyct/service/,4th Ave & 14th St at NE corner,POINT (-73.98943699976319 40.734406001218495),L-N-Q-R-4-5-6
1681,http://web.mta.info/nyct/service/,4th Ave & 14th St at SE corner,POINT (-73.98954900045568 40.73418000104682),L-N-Q-R-4-5-6
1682,http://web.mta.info/nyct/service/,4th Ave & 14th St at SE corner,POINT (-73.98967399981534 40.73422200120936),L-N-Q-R-4-5-6
1279,http://web.mta.info/nyct/service/,4th Ave & 14th St at SW corner,POINT (-73.99031099975376 40.73449500052942),L-N-Q-R-4-5-6
